Crane_ID,Vibration_Levels,Fuel_Consumption_Rate,Engine_Temperature,Operational_Hours,Remaining_Useful_Lifetime,Component,Component_Health
CRN0099,5.01,22.23,78.68,12873,964.83,Control System,Critical
CRN0100,4.53,34.09,80.72,18315,440.51,Hydraulic System,Critical
CRN0100,4.53,34.09,80.72,18315,440.51,Engine,Critical
CRN0100,4.53,34.09,80.72,18315,440.51,Structural Components,Critical
CRN0100,4.53,34.09,80.72,18315,440.51,Control System,Critical
CRN0101,2.17,31.88,65.0,17956,625.94,Hydraulic System,Critical
CRN0101,2.17,31.88,65.0,17956,625.94,Engine,Critical
CRN0101,2.17,31.88,65.0,17956,625.94,Structural Components,Critical
CRN0101,2.17,31.88,65.0,17956,625.94,Control System,Critical
CRN0102,4.16,25.49,72.21,9728,1334.84,Hydraulic System,Critical
CRN0102,4.16,25.49,72.21,9728,1334.84,Engine,Critical
CRN0102,4.16,25.49,72.21,9728,1334.84,Structural Components,Critical
CRN0102,4.16,25.49,72.21,9728,1334.84,Control System,Critical
CRN0103,4.31,25.65,93.51,429,2214.35,Hydraulic System,Good
CRN0103,4.31,25.65,93.51,429,2214.35,Engine,Good
CRN0103,4.31,25.65,93.51,429,2214.35,Structural Components,Good
CRN0103,4.31,25.65,93.51,429,2214.35,Control System,Good
CRN0104,3.4,35.63,88.86,5951,1717.4,Hydraulic System,Critical
CRN0104,3.4,35.63,88.86,5951,1717.4,Engine,Critical
CRN0104,3.4,35.63,88.86,5951,1717.4,Structural Components,Critical
CRN0104,3.4,35.63,88.86,5951,1717.4,Control System,Critical
CRN0105,4.68,24.05,79.37,7132,1554.18,Hydraulic System,Critical
CRN0105,4.68,24.05,79.37,7132,1554.18,Engine,Critical
CRN0105,4.68,24.05,79.37,7132,1554.18,Structural Components,Critical
CRN0105,4.68,24.05,79.37,7132,1554.18,Control System,Critical
CRN0106,5.81,38.21,82.43,15426,662.13,Hydraulic System,Critical
CRN0106,5.81,38.21,82.43,15426,662.13,Engine,Critical
CRN0106,5.81,38.21,82.43,15426,662.13,Structural Components,Critical
CRN0106,5.81,38.21,82.43,15426,662.13,Control System,Critical
CRN0107,8.77,25.5,77.06,5366,1530.67,Hydraulic System,Critical
CRN0107,8.77,25.5,77.06,5366,1530.67,Engine,Critical
CRN0107,8.77,25.5,77.06,5366,1530.67,Structural Components,Critical
CRN0107,8.77,25.5,77.06,5366,1530.67,Control System,Critical
CRN0108,5.35,33.19,93.57,4454,1760.01,Hydraulic System,Critical
CRN0108,5.35,33.19,93.57,4454,1760.01,Engine,Critical
CRN0108,5.35,33.19,93.57,4454,1760.01,Structural Components,Critical
CRN0108,5.35,33.19,93.57,4454,1760.01,Control System,Critical
CRN0109,5.52,28.36,78.0,15182,710.05,Hydraulic System,Critical
CRN0109,5.52,28.36,78.0,15182,710.05,Engine,Critical
CRN0109,5.52,28.36,78.0,15182,710.05,Structural Components,Critical
CRN0109,5.52,28.36,78.0,15182,710.05,Control System,Critical
CRN0110,4.85,33.02,82.32,4822,1770.61,Hydraulic System,Critical
CRN0110,4.85,33.02,82.32,4822,1770.61,Engine,Critical
CRN0110,4.85,33.02,82.32,4822,1770.61,Structural Components,Critical
CRN0110,4.85,33.02,82.32,4822,1770.61,Control System,Critical
CRN0111,1.16,27.28,91.46,17872,631.76,Hydraulic System,Critical
CRN0111,1.16,27.28,91.46,17872,631.76,Engine,Critical
CRN0111,1.16,27.28,91.46,17872,631.76,Structural Components,Critical
CRN0111,1.16,27.28,91.46,17872,631.76,Control System,Critical
CRN0112,4.95,29.19,72.23,9011,1367.1,Hydraulic System,Critical
CRN0112,4.95,29.19,72.23,9011,1367.1,Engine,Critical
CRN0112,4.95,29.19,72.23,9011,1367.1,Structural Components,Critical
CRN0112,4.95,29.19,72.23,9011,1367.1,Control System,Critical
CRN0113,5.12,30.2,95.59,3335,1879.3,Hydraulic System,Critical
CRN0113,5.12,30.2,95.59,3335,1879.3,Engine,Critical
CRN0113,5.12,30.2,95.59,3335,1879.3,Structural Components,Critical
CRN0113,5.12,30.2,95.59,3335,1879.3,Control System,Critical
CRN0114,9.93,24.99,64.7,4676,1566.69,Hydraulic System,Critical
CRN0114,9.93,24.99,64.7,4676,1566.69,Engine,Critical
CRN0114,9.93,24.99,64.7,4676,1566.69,Structural Components,Critical
CRN0114,9.93,24.99,64.7,4676,1566.69,Control System,Critical
CRN0115,4.62,33.7,96.3,1200,2116.64,Hydraulic System,Good
CRN0115,4.62,33.7,96.3,1200,2116.64,Engine,Good
CRN0115,4.62,33.7,96.3,1200,2116.64,Structural Components,Good
CRN0115,4.62,33.7,96.3,1200,2116.64,Control System,Good
CRN0116,5.6,27.43,76.27,8964,1330.9,Hydraulic System,Critical
CRN0116,5.6,27.43,76.27,8964,1330.9,Engine,Critical
CRN0116,5.6,27.43,76.27,8964,1330.9,Structural Components,Critical
CRN0116,5.6,27.43,76.27,8964,1330.9,Control System,Critical
CRN0117,4.93,28.86,77.57,8808,1377.53,Hydraulic System,Critical
CRN0117,4.93,28.86,77.57,8808,1377.53,Engine,Critical
CRN0117,4.93,28.86,77.57,8808,1377.53,Structural Components,Critical
CRN0117,4.93,28.86,77.57,8808,1377.53,Control System,Critical
CRN0118,2.66,25.03,61.1,19016,503.07,Hydraulic System,Critical
CRN0118,2.66,25.03,61.1,19016,503.07,Engine,Critical
CRN0118,2.66,25.03,61.1,19016,503.07,Structural Components,Critical
CRN0118,2.66,25.03,61.1,19016,503.07,Control System,Critical
CRN0119,7.29,17.19,75.45,17265,418.31,Hydraulic System,Critical
CRN0119,7.29,17.19,75.45,17265,418.31,Engine,Critical
CRN0119,7.29,17.19,75.45,17265,418.31,Structural Components,Critical
CRN0119,7.29,17.19,75.45,17265,418.31,Control System,Critical
CRN0120,6.5,29.04,69.6,14539,741.7,Hydraulic System,Critical
CRN0120,6.5,29.04,69.6,14539,741.7,Engine,Critical
CRN0120,6.5,29.04,69.6,14539,741.7,Structural Components,Critical
CRN0120,6.5,29.04,69.6,14539,741.7,Control System,Critical
CRN0121,6.58,42.06,73.92,11850,998.05,Hydraulic System,Critical
CRN0121,6.58,42.06,73.92,11850,998.05,Engine,Critical
CRN0121,6.58,42.06,73.92,11850,998.05,Structural Components,Critical
CRN0121,6.58,42.06,73.92,11850,998.05,Control System,Critical
CRN0122,3.18,33.92,78.63,9881,1355.58,Hydraulic System,Critical
CRN0122,3.18,33.92,78.63,9881,1355.58,Engine,Critical
CRN0122,3.18,33.92,78.63,9881,1355.58,Structural Components,Critical
CRN0122,3.18,33.92,78.63,9881,1355.58,Control System,Critical
CRN0123,7.81,29.9,89.58,5095,1581.06,Hydraulic System,Critical
CRN0123,7.81,29.9,89.58,5095,1581.06,Engine,Critical
CRN0123,7.81,29.9,89.58,5095,1581.06,Structural Components,Critical
CRN0123,7.81,29.9,89.58,5095,1581.06,Control System,Critical
CRN0124,2.2,28.69,82.08,17985,587.53,Hydraulic System,Critical
CRN0124,2.2,28.69,82.08,17985,587.53,Engine,Critical
CRN0124,2.2,28.69,82.08,17985,587.53,Structural Components,Critical
CRN0124,2.2,28.69,82.08,17985,587.53,Control System,Critical
CRN0125,6.17,30.11,83.08,12086,976.56,Hydraulic System,Critical
CRN0125,6.17,30.11,83.08,12086,976.56,Engine,Critical
CRN0125,6.17,30.11,83.08,12086,976.56,Structural Components,Critical
CRN0125,6.17,30.11,83.08,12086,976.56,Control System,Critical
CRN0126,9.38,32.74,69.04,12610,791.86,Hydraulic System,Critical
CRN0126,9.38,32.74,69.04,12610,791.86,Engine,Critical
CRN0126,9.38,32.74,69.04,12610,791.86,Structural Components,Critical
CRN0126,9.38,32.74,69.04,12610,791.86,Control System,Critical
CRN0127,3.02,24.1,71.19,19564,410.27,Hydraulic System,Critical
CRN0127,3.02,24.1,71.19,19564,410.27,Engine,Critical
CRN0127,3.02,24.1,71.19,19564,410.27,Structural Components,Critical
CRN0127,3.02,24.1,71.19,19564,410.27,Control System,Critical
CRN0128,3.87,35.57,97.99,9368,1333.86,Hydraulic System,Critical
CRN0128,3.87,35.57,97.99,9368,1333.86,Engine,Critical
CRN0128,3.87,35.57,97.99,9368,1333.86,Structural Components,Critical
CRN0128,3.87,35.57,97.99,9368,1333.86,Control System,Critical
CRN0129,5.2,33.58,72.65,602,2194.54,Hydraulic System,Good
CRN0129,5.2,33.58,72.65,602,2194.54,Engine,Good
CRN0129,5.2,33.58,72.65,602,2194.54,Structural Components,Good
CRN0129,5.2,33.58,72.65,602,2194.54,Control System,Good
CRN0130,3.99,33.59,96.56,9631,1304.12,Hydraulic System,Critical
CRN0130,3.99,33.59,96.56,9631,1304.12,Engine,Critical
CRN0130,3.99,33.59,96.56,9631,1304.12,Structural Components,Critical
CRN0130,3.99,33.59,96.56,9631,1304.12,Control System,Critical
CRN0131,1.9,32.19,77.57,8109,1599.03,Hydraulic System,Critical
CRN0131,1.9,32.19,77.57,8109,1599.03,Engine,Critical
CRN0131,1.9,32.19,77.57,8109,1599.03,Structural Components,Critical
CRN0131,1.9,32.19,77.57,8109,1599.03,Control System,Critical
CRN0132,5.14,30.1,80.02,17107,532.4,Hydraulic System,Critical
CRN0132,5.14,30.1,80.02,17107,532.4,Engine,Critical
CRN0132,5.14,30.1,80.02,17107,532.4,Structural Components,Critical
CRN0132,5.14,30.1,80.02,17107,532.4,Control System,Critical
CRN0133,2.88,33.36,90.7,11642,1170.62,Hydraulic System,Critical
CRN0133,2.88,33.36,90.7,11642,1170.62,Engine,Critical
CRN0133,2.88,33.36,90.7,11642,1170.62,Structural Components,Critical
CRN0133,2.88,33.36,90.7,11642,1170.62,Control System,Critical
CRN0134,5.95,32.96,92.72,17534,423.8,Hydraulic System,Critical
CRN0134,5.95,32.96,92.72,17534,423.8,Engine,Critical
CRN0134,5.95,32.96,92.72,17534,423.8,Structural Components,Critical
CRN0134,5.95,32.96,92.72,17534,423.8,Control System,Critical
CRN0135,3.16,28.23,78.89,17813,562.86,Hydraulic System,Critical
CRN0135,3.16,28.23,78.89,17813,562.86,Engine,Critical
CRN0135,3.16,28.23,78.89,17813,562.86,Structural Components,Critical
CRN0135,3.16,28.23,78.89,17813,562.86,Control System,Critical
CRN0136,8.1,27.13,76.12,13535,749.27,Hydraulic System,Critical
CRN0136,8.1,27.13,76.12,13535,749.27,Engine,Critical
CRN0136,8.1,27.13,76.12,13535,749.27,Structural Components,Critical
CRN0136,8.1,27.13,76.12,13535,749.27,Control System,Critical
CRN0137,3.43,30.51,79.44,4214,1908.04,Hydraulic System,Critical
CRN0137,3.43,30.51,79.44,4214,1908.04,Engine,Critical
CRN0137,3.43,30.51,79.44,4214,1908.04,Structural Components,Critical
CRN0137,3.43,30.51,79.44,4214,1908.04,Control System,Critical
CRN0138,4.36,37.75,83.38,13668,908.65,Hydraulic System,Critical
CRN0138,4.36,37.75,83.38,13668,908.65,Engine,Critical
CRN0138,4.36,37.75,83.38,13668,908.65,Structural Components,Critical
CRN0138,4.36,37.75,83.38,13668,908.65,Control System,Critical
CRN0139,6.63,23.8,88.91,3467,1804.12,Hydraulic System,Critical
CRN0139,6.63,23.8,88.91,3467,1804.12,Engine,Critical
CRN0139,6.63,23.8,88.91,3467,1804.12,Structural Components,Critical
CRN0139,6.63,23.8,88.91,3467,1804.12,Control System,Critical
CRN0140,2.54,22.66,80.04,8195,1553.5,Hydraulic System,Critical
CRN0140,2.54,22.66,80.04,8195,1553.5,Engine,Critical
CRN0140,2.54,22.66,80.04,8195,1553.5,Structural Components,Critical
CRN0140,2.54,22.66,80.04,8195,1553.5,Control System,Critical
CRN0141,5.45,30.82,86.19,5241,1690.78,Hydraulic System,Critical
CRN0141,5.45,30.82,86.19,5241,1690.78,Engine,Critical
CRN0141,5.45,30.82,86.19,5241,1690.78,Structural Components,Critical
CRN0141,5.45,30.82,86.19,5241,1690.78,Control System,Critical
CRN0142,7.61,30.25,96.38,4051,1681.42,Hydraulic System,Critical
CRN0142,7.61,30.25,96.38,4051,1681.42,Engine,Critical
CRN0142,7.61,30.25,96.38,4051,1681.42,Structural Components,Critical
CRN0142,7.61,30.25,96.38,4051,1681.42,Control System,Critical
CRN0143,1.79,30.87,83.81,14987,904.42,Hydraulic System,Critical
CRN0143,1.79,30.87,83.81,14987,904.42,Engine,Critical
CRN0143,1.79,30.87,83.81,14987,904.42,Structural Components,Critical
CRN0143,1.79,30.87,83.81,14987,904.42,Control System,Critical
CRN0144,5.37,31.22,83.12,1673,2058.0,Hydraulic System,Bad
CRN0144,5.37,31.22,83.12,1673,2058.0,Engine,Bad
CRN0144,5.37,31.22,83.12,1673,2058.0,Structural Components,Bad
CRN0144,5.37,31.22,83.12,1673,2058.0,Control System,Bad
CRN0145,5.52,28.88,64.81,13459,908.49,Hydraulic System,Critical
CRN0145,5.52,28.88,64.81,13459,908.49,Engine,Critical
CRN0145,5.52,28.88,64.81,13459,908.49,Structural Components,Critical
CRN0145,5.52,28.88,64.81,13459,908.49,Control System,Critical
CRN0146,6.56,37.45,60.0,19118,300.02,Hydraulic System,Critical
CRN0146,6.56,37.45,60.0,19118,300.02,Engine,Critical
CRN0146,6.56,37.45,60.0,19118,300.02,Structural Components,Critical
CRN0146,6.56,37.45,60.0,19118,300.02,Control System,Critical
CRN0147,2.53,22.0,83.88,2868,2079.13,Hydraulic System,Critical
CRN0147,2.53,22.0,83.88,2868,2079.13,Engine,Critical
CRN0147,2.53,22.0,83.88,2868,2079.13,Structural Components,Critical
CRN0147,2.53,22.0,83.88,2868,2079.13,Control System,Critical
CRN0148,2.36,25.86,79.05,5402,1843.74,Hydraulic System,Critical
CRN0148,2.36,25.86,79.05,5402,1843.74,Engine,Critical
CRN0148,2.36,25.86,79.05,5402,1843.74,Structural Components,Critical
CRN0148,2.36,25.86,79.05,5402,1843.74,Control System,Critical
CRN0149,6.04,29.48,74.85,13846,823.5,Hydraulic System,Critical
CRN0149,6.04,29.48,74.85,13846,823.5,Engine,Critical
CRN0149,6.04,29.48,74.85,13846,823.5,Structural Components,Critical
CRN0149,6.04,29.48,74.85,13846,823.5,Control System,Critical
CRN0150,5.59,21.78,82.44,1311,2084.33,Hydraulic System,Bad
CRN0150,5.59,21.78,82.44,1311,2084.33,Engine,Bad
CRN0150,5.59,21.78,82.44,1311,2084.33,Structural Components,Bad
CRN0150,5.59,21.78,82.44,1311,2084.33,Control System,Bad
CRN0151,5.5,29.12,79.4,15545,671.66,Hydraulic System,Critical
CRN0151,5.5,29.12,79.4,15545,671.66,Engine,Critical
CRN0151,5.5,29.12,79.4,15545,671.66,Structural Components,Critical
CRN0151,5.5,29.12,79.4,15545,671.66,Control System,Critical
CRN0152,5.69,38.31,91.28,15915,601.3,Hydraulic System,Critical
CRN0152,5.69,38.31,91.28,15915,601.3,Engine,Critical
CRN0152,5.69,38.31,91.28,15915,601.3,Structural Components,Critical
CRN0152,5.69,38.31,91.28,15915,601.3,Control System,Critical
CRN0153,3.64,30.1,80.86,1260,2190.28,Hydraulic System,Good
CRN0153,3.64,30.1,80.86,1260,2190.28,Engine,Good
CRN0153,3.64,30.1,80.86,1260,2190.28,Structural Components,Good
CRN0153,3.64,30.1,80.86,1260,2190.28,Control System,Good
CRN0154,5.46,31.15,72.53,7141,1527.61,Hydraulic System,Critical
CRN0154,5.46,31.15,72.53,7141,1527.61,Engine,Critical
CRN0154,5.46,31.15,72.53,7141,1527.61,Structural Components,Critical
CRN0154,5.46,31.15,72.53,7141,1527.61,Control System,Critical
CRN0155,5.59,23.7,89.9,18867,314.19,Hydraulic System,Critical
CRN0155,5.59,23.7,89.9,18867,314.19,Engine,Critical
CRN0155,5.59,23.7,89.9,18867,314.19,Structural Components,Critical
CRN0155,5.59,23.7,89.9,18867,314.19,Control System,Critical
CRN0156,3.57,26.92,77.83,10946,1231.18,Hydraulic System,Critical
CRN0156,3.57,26.92,77.83,10946,1231.18,Engine,Critical
CRN0156,3.57,26.92,77.83,10946,1231.18,Structural Components,Critical
CRN0156,3.57,26.92,77.83,10946,1231.18,Control System,Critical
CRN0157,8.73,28.12,85.27,5976,1455.29,Hydraulic System,Critical
CRN0157,8.73,28.12,85.27,5976,1455.29,Engine,Critical
CRN0157,8.73,28.12,85.27,5976,1455.29,Structural Components,Critical
CRN0157,8.73,28.12,85.27,5976,1455.29,Control System,Critical
CRN0158,5.95,28.41,75.23,12989,913.26,Hydraulic System,Critical
CRN0158,5.95,28.41,75.23,12989,913.26,Engine,Critical
CRN0158,5.95,28.41,75.23,12989,913.26,Structural Components,Critical
CRN0158,5.95,28.41,75.23,12989,913.26,Control System,Critical
CRN0159,2.62,36.41,73.5,13982,983.93,Hydraulic System,Critical
CRN0159,2.62,36.41,73.5,13982,983.93,Engine,Critical
CRN0159,2.62,36.41,73.5,13982,983.93,Structural Components,Critical
CRN0159,2.62,36.41,73.5,13982,983.93,Control System,Critical
CRN0160,6.31,32.79,80.84,14838,698.86,Hydraulic System,Critical
CRN0160,6.31,32.79,80.84,14838,698.86,Engine,Critical
CRN0160,6.31,32.79,80.84,14838,698.86,Structural Components,Critical
CRN0160,6.31,32.79,80.84,14838,698.86,Control System,Critical
CRN0161,3.05,24.44,80.13,1195,2227.71,Hydraulic System,Good
CRN0161,3.05,24.44,80.13,1195,2227.71,Engine,Good
CRN0161,3.05,24.44,80.13,1195,2227.71,Structural Components,Good
CRN0161,3.05,24.44,80.13,1195,2227.71,Control System,Good
CRN0162,6.57,31.23,84.8,6001,1561.59,Hydraulic System,Critical
CRN0162,6.57,31.23,84.8,6001,1561.59,Engine,Critical
CRN0162,6.57,31.23,84.8,6001,1561.59,Structural Components,Critical
CRN0162,6.57,31.23,84.8,6001,1561.59,Control System,Critical
CRN0163,7.32,32.49,77.31,8315,1308.01,Hydraulic System,Critical
CRN0163,7.32,32.49,77.31,8315,1308.01,Engine,Critical
CRN0163,7.32,32.49,77.31,8315,1308.01,Structural Components,Critical
CRN0163,7.32,32.49,77.31,8315,1308.01,Control System,Critical
CRN0164,3.36,35.7,61.64,13011,1067.7,Hydraulic System,Critical
CRN0164,3.36,35.7,61.64,13011,1067.7,Engine,Critical
CRN0164,3.36,35.7,61.64,13011,1067.7,Structural Components,Critical
CRN0164,3.36,35.7,61.64,13011,1067.7,Control System,Critical
CRN0165,6.93,37.9,75.67,14223,740.02,Hydraulic System,Critical
CRN0165,6.93,37.9,75.67,14223,740.02,Engine,Critical
CRN0165,6.93,37.9,75.67,14223,740.02,Structural Components,Critical
CRN0165,6.93,37.9,75.67,14223,740.02,Control System,Critical
CRN0166,5.83,24.92,87.94,1179,2074.95,Hydraulic System,Good
CRN0166,5.83,24.92,87.94,1179,2074.95,Engine,Good
CRN0166,5.83,24.92,87.94,1179,2074.95,Structural Components,Good
CRN0166,5.83,24.92,87.94,1179,2074.95,Control System,Good
CRN0167,6.64,25.95,77.03,12610,912.74,Hydraulic System,Critical
CRN0167,6.64,25.95,77.03,12610,912.74,Engine,Critical
CRN0167,6.64,25.95,77.03,12610,912.74,Structural Components,Critical
CRN0167,6.64,25.95,77.03,12610,912.74,Control System,Critical
CRN0168,8.79,23.71,77.54,19331,132.15,Hydraulic System,Critical
CRN0168,8.79,23.71,77.54,19331,132.15,Engine,Critical
CRN0168,8.79,23.71,77.54,19331,132.15,Structural Components,Critical
CRN0168,8.79,23.71,77.54,19331,132.15,Control System,Critical
CRN0169,4.51,28.83,89.86,18444,410.41,Hydraulic System,Critical
CRN0169,4.51,28.83,89.86,18444,410.41,Engine,Critical
CRN0169,4.51,28.83,89.86,18444,410.41,Structural Components,Critical
CRN0169,4.51,28.83,89.86,18444,410.41,Control System,Critical
CRN0170,3.49,32.33,72.88,1573,2182.31,Hydraulic System,Bad
CRN0170,3.49,32.33,72.88,1573,2182.31,Engine,Bad
CRN0170,3.49,32.33,72.88,1573,2182.31,Structural Components,Bad
CRN0170,3.49,32.33,72.88,1573,2182.31,Control System,Bad
CRN0171,3.22,34.94,64.57,4988,1871.01,Hydraulic System,Critical
CRN0171,3.22,34.94,64.57,4988,1871.01,Engine,Critical
CRN0171,3.22,34.94,64.57,4988,1871.01,Structural Components,Critical
CRN0171,3.22,34.94,64.57,4988,1871.01,Control System,Critical
CRN0172,3.37,29.62,78.39,5079,1826.89,Hydraulic System,Critical
CRN0172,3.37,29.62,78.39,5079,1826.89,Engine,Critical
CRN0172,3.37,29.62,78.39,5079,1826.89,Structural Components,Critical
CRN0172,3.37,29.62,78.39,5079,1826.89,Control System,Critical
CRN0173,4.85,28.4,75.16,1312,2136.19,Hydraulic System,Bad
CRN0173,4.85,28.4,75.16,1312,2136.19,Engine,Bad
CRN0173,4.85,28.4,75.16,1312,2136.19,Structural Components,Bad
CRN0173,4.85,28.4,75.16,1312,2136.19,Control System,Bad
CRN0174,5.68,30.76,70.34,9101,1325.11,Hydraulic System,Critical
CRN0174,5.68,30.76,70.34,9101,1325.11,Engine,Critical
CRN0174,5.68,30.76,70.34,9101,1325.11,Structural Components,Critical
CRN0174,5.68,30.76,70.34,9101,1325.11,Control System,Critical
CRN0175,5.55,25.82,78.25,13348,891.04,Hydraulic System,Critical
CRN0175,5.55,25.82,78.25,13348,891.04,Engine,Critical
CRN0175,5.55,25.82,78.25,13348,891.04,Structural Components,Critical
CRN0175,5.55,25.82,78.25,13348,891.04,Control System,Critical
CRN0176,6.65,40.45,84.92,519,2105.55,Hydraulic System,Good
CRN0176,6.65,40.45,84.92,519,2105.55,Engine,Good
CRN0176,6.65,40.45,84.92,519,2105.55,Structural Components,Good
CRN0176,6.65,40.45,84.92,519,2105.55,Control System,Good
CRN0177,5.03,21.96,79.91,15708,678.09,Hydraulic System,Critical
CRN0177,5.03,21.96,79.91,15708,678.09,Engine,Critical
CRN0177,5.03,21.96,79.91,15708,678.09,Structural Components,Critical
CRN0177,5.03,21.96,79.91,15708,678.09,Control System,Critical
CRN0178,7.91,30.92,83.07,3759,1722.61,Hydraulic System,Critical
CRN0178,7.91,30.92,83.07,3759,1722.61,Engine,Critical
CRN0178,7.91,30.92,83.07,3759,1722.61,Structural Components,Critical
CRN0178,7.91,30.92,83.07,3759,1722.61,Control System,Critical
CRN0179,4.47,40.12,98.13,5383,1701.9,Hydraulic System,Critical
CRN0179,4.47,40.12,98.13,5383,1701.9,Engine,Critical
CRN0179,4.47,40.12,98.13,5383,1701.9,Structural Components,Critical
CRN0179,4.47,40.12,98.13,5383,1701.9,Control System,Critical
CRN0180,10.0,30.03,76.57,10815,925.36,Hydraulic System,Critical
CRN0180,10.0,30.03,76.57,10815,925.36,Engine,Critical
CRN0180,10.0,30.03,76.57,10815,925.36,Structural Components,Critical
CRN0180,10.0,30.03,76.57,10815,925.36,Control System,Critical
CRN0181,6.25,29.05,82.78,16265,555.37,Hydraulic System,Critical
CRN0181,6.25,29.05,82.78,16265,555.37,Engine,Critical
CRN0181,6.25,29.05,82.78,16265,555.37,Structural Components,Critical
CRN0181,6.25,29.05,82.78,16265,555.37,Control System,Critical
CRN0182,3.29,28.21,74.91,1440,2201.9,Hydraulic System,Bad
CRN0182,3.29,28.21,74.91,1440,2201.9,Engine,Bad
CRN0182,3.29,28.21,74.91,1440,2201.9,Structural Components,Bad
CRN0182,3.29,28.21,74.91,1440,2201.9,Control System,Bad
CRN0183,2.86,29.1,71.54,14905,883.52,Hydraulic System,Critical
CRN0183,2.86,29.1,71.54,14905,883.52,Engine,Critical
CRN0183,2.86,29.1,71.54,14905,883.52,Structural Components,Critical
CRN0183,2.86,29.1,71.54,14905,883.52,Control System,Critical
CRN0184,5.96,36.86,74.15,10684,1145.05,Hydraulic System,Critical
CRN0184,5.96,36.86,74.15,10684,1145.05,Engine,Critical
